"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"213","1980","12","Uttar Pradesh","Jalaun","4.7","1.9","404.26","111.9","150.4","1344.06","27.0","13.6","503.7","0.0","0.0","0.0","27.0","13.6","503.7","17.7","7.3","412.43","0.0","0.0","0.0","0.0","0.0","0.0","13.5","17.8","1318.52","94.2","68.1","722.93","14.4","26.5","1840.28","60.3","-1.0","-1.0","0.1","0.0","0.0","0.5","0.1","200.0","6.1","2.5","409.84","0.0","0.0","0.0","0.0","0.0","0.0","7.4","2.0","270.27","0.2","0.2","1000.0","0.0","0.0","0.0","17.15","-1.0","-1.0","0.8","3.1","3875.0","0.0","0.0","0.0","0.23","1.8","2.03","0.55","0.07","2.16"
"213","1981","12","Uttar Pradesh","Jalaun","3.8","2.7","710.53","98.1","149.2","1520.9","27.9","21.0","752.69","0.0","0.0","0.0","27.9","21.0","752.69","17.0","7.0","411.76","0.0","0.0","0.0","0.0","0.0","0.0","11.3","16.3","1442.48","90.1","84.5","937.85","14.5","32.2","2220.69","80.25","73.54","916.39","0.1","0.1","1000.0","0.2","0.0","0.0","7.4","3.2","432.43","0.0","0.0","0.0","0.0","0.0","0.0","9.7","4.1","422.68","0.2","0.2","1000.0","0.0","0.0","0.0","20.02","7.47","373.13","1.5","5.0","3333.33","0.0","0.0","0.0","0.14","1.79","1.93","0.67","0.11","2.44"
"213","1982","12","Uttar Pradesh","Jalaun","1.7","1.1","647.06","99.6","170.2","1708.84","23.7","14.1","594.94","0.0","0.0","0.0","23.7","14.1","594.94","16.3","5.2","319.02","0.0","0.0","0.0","0.0","0.0","0.0","9.9","11.7","1181.82","89.3","83.1","930.57","12.7","18.7","1472.44","88.02","55.32","628.49","0.1","0.1","1000.0","0.1","0.0","0.0","7.4","3.2","432.43","0.0","0.0","0.0","0.0","0.0","0.0","9.7","4.1","422.68","0.2","0.2","1000.0","17.1","14.2","830.41","19.74","8.37","424.01","1.9","5.3","2789.47","0.0","0.0","0.0","0.24","1.84","2.08","0.6","0.07","0.61"
"213","1983","12","Uttar Pradesh","Jalaun","3.5","3.4","971.43","104.0","163.3","1570.19","27.4","21.7","791.97","0.0","0.0","0.0","27.4","21.7","791.97","18.1","12.4","685.08","0.0","0.0","0.0","0.0","0.0","0.0","9.6","12.1","1260.42","85.1","72.7","854.29","14.5","24.7","1703.45","71.31","66.92","938.44","0.1","0.1","1000.0","0.1","0.0","0.0","6.9","3.3","478.26","0.0","0.0","0.0","0.0","0.0","0.0","20.8","9.9","475.96","0.0","0.0","0.0","17.1","14.2","830.41","29.33","14.13","481.76","2.2","8.7","3954.55","0.0","0.0","0.0","0.16","1.79","1.95","0.58","0.07","0.38"
"213","1984","12","Uttar Pradesh","Jalaun","4.3","2.3","534.88","117.3","161.3","1375.11","28.5","21.3","747.37","0.0","0.0","0.0","28.5","21.3","747.37","17.2","10.1","587.21","0.0","0.0","0.0","0.0","0.0","0.0","9.2","13.3","1445.65","89.4","71.0","794.18","14.6","51.8","3547.95","85.77","32.67","380.9","0.1","0.0","0.0","0.2","0.0","0.0","5.4","2.5","462.96","0.0","0.0","0.0","0.0","0.0","0.0","17.2","6.8","395.35","0.1","0.1","1000.0","16.4","8.9","542.68","24.43","10.25","419.57","2.1","8.6","4095.24","0.0","0.0","0.0","0.13","2.03","2.16","0.5","0.07","0.43"
"213","1985","12","Uttar Pradesh","Jalaun","2.6","2.5","961.54","90.0","152.6","1695.56","28.4","15.2","535.21","0.0","0.0","0.0","28.4","15.2","535.21","15.7","6.9","439.49","0.0","0.1","0.0","0.0","0.0","0.0","10.3","12.8","1242.72","97.7","83.5","854.66","13.5","22.9","1696.3","87.89","85.49","972.69","0.1","0.1","1000.0","0.3","0.1","333.33","5.4","2.1","388.89","0.0","0.0","0.0","0.0","0.0","0.0","12.2","5.5","450.82","0.1","0.1","1000.0","17.1","10.3","602.34","18.78","8.18","435.57","1.8","8.4","4666.67","0.0","0.0","0.0","0.18","2.02","2.2","0.43","0.09","2.79"
"213","1986","12","Uttar Pradesh","Jalaun","2.5","2.3","920.0","88.1","168.5","1912.6","22.8","13.9","609.65","0.0","0.0","0.0","22.8","13.9","609.65","14.4","8.6","597.22","0.0","0.0","0.0","0.0","0.0","0.0","9.1","11.7","1285.71","98.4","82.1","834.35","11.7","25.6","2188.03","96.4","87.75","910.27","0.1","0.1","1000.0","0.2","0.0","0.0","5.0","2.0","400.0","0.0","0.0","0.0","0.0","0.0","0.0","12.2","5.5","450.82","0.1","0.1","1000.0","9.9","4.8","484.85","14.54","6.14","422.28","2.1","9.1","4333.33","0.0","0.0","0.0","0.16","1.68","1.83","0.36","0.04","2.57"
"213","1987","12","Uttar Pradesh","Jalaun","1.6","1.3","812.5","91.5","180.6","1973.77","23.7","10.8","455.7","0.0","0.0","0.0","23.7","10.8","455.7","13.8","8.2","594.2","0.0","0.0","0.0","0.0","0.0","0.0","10.0","13.9","1390.0","96.5","69.8","723.32","11.5","12.4","1078.26","99.18","96.85","976.51","0.0","0.0","0.0","0.1","0.0","0.0","5.7","2.7","473.68","0.0","0.0","0.0","0.0","0.0","0.0","8.7","4.3","494.25","0.1","0.1","1000.0","1.1","0.6","545.45","15.84","7.56","477.27","1.9","7.0","3684.21","0.0","0.0","0.0","0.16","1.8","1.97","0.41","0.09","2.6"
"213","1988","12","Uttar Pradesh","Jalaun","1.9","1.8","947.37","89.8","179.4","1997.77","21.2","18.7","882.08","0.0","0.0","0.0","21.2","18.7","882.08","14.4","13.3","923.61","0.0","0.0","0.0","0.0","0.0","0.0","9.3","11.4","1225.81","87.0","73.7","847.13","11.2","16.5","1473.21","112.0","-1.0","-1.0","0.2","0.2","1000.0","0.1","0.0","0.0","5.6","3.2","571.43","0.0","0.0","0.0","0.0","0.0","0.0","9.8","4.5","459.18","0.0","0.0","0.0","1.5","1.0","666.67","17.24","8.9","516.24","1.5","6.6","4400.0","0.0","0.0","0.0","0.15","1.88","2.03","0.38","0.07","2.65"
"213","1989","12","Uttar Pradesh","Jalaun","2.4","1.6","666.67","76.5","160.4","2096.73","19.6","20.2","1030.61","0.0","0.0","0.0","19.6","20.2","1030.61","14.6","7.5","513.7","0.0","0.0","0.0","0.0","0.0","0.0","8.5","13.7","1611.76","90.8","71.7","789.65","10.6","21.1","1990.57","124.82","116.73","935.19","0.2","0.1","500.0","0.2","0.0","0.0","5.6","4.2","750.0","0.0","0.0","0.0","0.0","0.0","0.0","7.3","3.1","424.66","0.0","0.0","0.0","2.5","1.4","560.0","13.25","7.47","563.77","1.3","4.6","3538.46","0.0","0.0","0.0","0.18","1.95","2.13","0.4","0.03","3.05"
"213","1990","12","Uttar Pradesh","Jalaun","1.88","1.85","984.04","76.83","155.56","2024.73","20.25","21.38","1055.8","0.0","0.0","0.0","20.25","21.38","1055.8","15.16","14.79","975.59","0.02","0.02","1000.0","0.0","0.0","0.0","7.43","9.39","1263.8","88.2","78.24","887.07","10.47","9.9","945.56","127.58","147.76","1158.18","0.11","0.07","636.36","0.45","0.06","133.33","8.06","6.79","842.43","0.0","0.0","0.0","6.98","2.85","408.31","6.98","2.85","408.31","0.0","0.0","0.0","3.2","2.87","896.87","15.6","9.77","626.28","1.3","3.73","2869.23","0.0","0.0","0.0","0.14","2.05","2.2","0.37","0.02","0.0"
"213","1991","12","Uttar Pradesh","Jalaun","1.49","1.66","1114.09","80.6","177.76","2205.46","18.6","13.62","732.26","0.0","0.0","0.0","18.6","13.62","732.26","15.0","11.19","746.0","0.02","0.01","500.0","0.0","0.0","0.0","8.73","15.18","1738.83","76.92","69.99","909.91","9.41","10.86","1154.09","127.31","146.02","1146.96","0.04","0.03","750.0","1.02","0.07","68.63","10.22","7.41","725.05","0.0","0.0","0.0","5.99","2.12","353.92","5.99","2.12","353.92","0.03","0.03","1000.0","2.0","1.17","585.0","19.29","10.82","560.91","1.54","8.22","5337.66","0.0","0.0","0.0","0.1","2.07","2.17","0.4","0.08","0.0"
"213","1992","12","Uttar Pradesh","Jalaun","1.4","1.46","1042.86","84.65","184.44","2178.85","19.82","16.13","813.82","0.0","0.0","0.0","19.82","16.13","813.82","17.6","16.31","926.7","0.01","0.01","1000.0","0.0","0.0","0.0","7.91","11.17","1412.14","72.88","65.15","893.94","9.81","14.96","1524.97","136.27","139.05","1020.4","0.02","0.02","1000.0","3.45","0.48","139.13","11.12","6.61","594.42","0.0","0.0","0.0","0.0","0.0","0.0","5.91","2.93","495.77","0.01","0.01","1000.0","5.16","3.37","653.1","25.67","13.42","522.79","1.14","3.92","3438.6","0.0","0.0","0.0","0.12","2.2","2.32","0.34","0.04","0.0"
"213","1993","12","Uttar Pradesh","Jalaun","1.12","0.96","857.14","84.87","194.32","2289.62","18.5","14.31","773.51","0.0","0.0","0.0","18.5","14.31","773.51","15.56","11.29","725.58","0.02","0.0","0.0","0.0","0.0","0.0","7.86","13.5","1717.56","75.96","65.15","857.69","9.69","15.71","1621.26","134.11","126.94","946.54","0.11","0.1","909.09","8.91","1.34","150.39","11.66","6.88","590.05","0.0","0.0","0.0","0.0","0.0","0.0","5.12","2.17","423.83","0.01","0.02","2000.0","7.66","4.73","617.49","33.47","15.23","455.03","0.98","5.85","5969.39","0.0","0.0","0.0","0.12","2.83","2.95","0.4","0.04","3.99"
"213","1994","12","Uttar Pradesh","Jalaun","1.21","1.24","1024.79","89.15","183.1","2053.84","14.95","6.09","407.36","0.0","0.0","0.0","14.95","6.09","407.36","13.26","10.28","775.26","0.01","0.01","1000.0","0.0","0.0","0.0","9.57","14.23","1486.94","76.97","53.19","691.05","8.13","10.96","1348.09","112.42","86.13","766.14","0.07","0.05","714.29","6.2","0.66","106.45","8.85","4.72","533.33","0.0","0.0","0.0","0.0","0.0","0.0","3.52","1.15","326.7","0.02","0.02","1000.0","3.8","2.2","578.95","22.44","8.78","391.27","1.25","5.46","4368.0","0.0","0.0","0.0","0.13","2.08","2.21","0.29","0.04","3.71"
"213","1995","12","Uttar Pradesh","Jalaun","1.33","0.95","714.29","97.09","231.38","2383.15","18.31","18.14","990.72","0.0","0.0","0.0","18.31","18.14","990.72","14.68","18.46","1257.49","0.01","0.02","2000.0","0.0","0.0","0.0","9.18","11.41","1242.92","78.84","56.52","716.9","9.61","14.31","1489.07","115.07","93.22","810.12","0.03","0.02","666.67","14.05","1.92","136.65","9.51","2.56","269.19","0.0","0.0","0.0","0.0","0.0","0.0","2.45","0.85","346.94","0.03","0.04","1333.33","6.45","3.51","544.19","32.53","11.89","365.51","1.4","4.38","3128.57","0.0","0.0","0.0","0.1","2.29","2.39","0.27","0.08","4.07"
"213","1996","12","Uttar Pradesh","Jalaun","1.26","1.49","1182.54","96.47","267.83","2776.3","17.07","14.14","828.35","0.0","0.0","0.0","17.07","14.14","828.35","12.3","12.09","982.93","0.02","0.03","1500.0","0.0","0.0","0.0","7.91","12.49","1579.01","69.76","70.31","1007.88","9.24","11.35","1228.36","128.89","155.17","1203.89","0.08","0.07","875.0","12.36","0.46","37.22","13.09","7.34","560.73","0.0","0.0","0.0","0.0","0.0","0.0","2.19","1.18","538.81","0.02","0.03","1500.0","6.64","5.13","772.59","34.37","14.21","413.44","1.63","6.73","4128.83","0.0","0.0","0.0","0.07","2.64","2.71","0.35","0.07","3.93"
"213","1997","12","Uttar Pradesh","Jalaun","1.75","1.05","600.0","107.68","246.62","2290.3","15.02","10.07","670.44","0.0","0.0","0.0","15.02","10.07","670.44","12.92","18.33","1418.73","0.01","0.01","1000.0","0.0","0.0","0.0","10.1","16.52","1635.64","66.44","54.43","819.24","8.23","9.02","1095.99","128.52","87.02","677.09","0.08","0.07","875.0","7.52","0.35","46.54","10.51","3.91","372.03","0.0","0.0","0.0","0.0","0.0","0.0","1.94","0.54","278.35","0.01","0.02","2000.0","10.67","11.02","1032.8","30.73","15.9","517.41","1.51","7.94","5258.28","0.01","0.0","0.0","0.06","2.62","2.68","0.33","0.06","3.92"
"213","1998","12","Uttar Pradesh","Jalaun","1.65","1.25","757.58","102.62","292.6","2851.3","12.79","10.19","796.72","0.0","0.0","0.0","12.79","10.19","796.72","12.89","14.95","1159.81","0.01","0.01","1000.0","0.0","0.0","0.0","8.12","14.06","1731.53","69.01","52.61","762.35","6.9","9.39","1360.87","133.03","101.94","766.29","0.09","0.05","555.56","5.52","1.13","204.71","9.77","4.93","504.61","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.55","275.0","0.0","0.0","0.0","15.51","4.62","297.87","32.88","11.28","343.07","1.49","7.88","5288.59","0.0","0.0","0.0","0.04","3.2","3.24","0.36","0.08","4.16"
"213","1999","12","Uttar Pradesh","Jalaun","1.66","1.36","819.28","115.81","377.4","3258.79","13.73","13.32","970.14","0.0","0.0","0.0","13.73","13.32","970.14","11.99","15.41","1285.24","0.0","0.0","0.0","0.0","0.0","0.0","7.63","20.42","2676.28","69.54","85.84","1234.4","6.82","14.24","2087.98","112.2","136.44","1216.04","0.04","0.02","500.0","4.43","0.41","92.55","10.91","8.75","802.02","0.0","0.0","0.0","0.0","0.0","0.0","2.26","1.15","508.85","0.0","0.0","0.0","2.03","0.68","334.98","19.66","11.01","560.02","1.74","7.46","4287.36","0.0","0.0","0.0","0.04","2.83","2.88","0.33","0.12","3.62"
"213","2000","12","Uttar Pradesh","Jalaun","2.21","2.16","977.38","117.67","339.14","2882.13","14.64","14.29","976.09","0.0","0.0","0.0","14.64","14.29","976.09","12.93","13.38","1034.8","0.0","0.01","0.0","0.0","0.0","0.0","8.62","14.53","1685.61","84.49","61.01","722.1","7.47","10.34","1384.2","109.29","66.04","604.26","0.09","0.07","777.78","9.6","2.02","210.42","6.94","3.65","525.94","0.0","0.0","0.0","0.01","0.01","1000.0","0.91","0.2","219.78","0.01","0.01","1000.0","1.35","0.93","688.89","18.91","6.89","364.36","1.95","8.12","4164.1","0.0","0.0","0.0","0.05","2.62","2.67","0.18","0.1","3.59"
"213","2001","12","Uttar Pradesh","Jalaun","1.09","0.77","706.42","125.15","412.32","3294.61","14.57","21.19","1454.36","0.0","0.0","0.0","14.57","21.19","1454.36","11.77","10.58","898.9","0.01","0.01","1000.0","0.0","0.0","0.0","7.87","20.27","2575.6","89.83","112.69","1254.48","7.24","13.49","1863.26","102.87","122.35","1189.37","0.18","0.17","944.44","8.47","2.2","259.74","8.43","6.98","828.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","0.26","456.14","0.01","0.03","3000.0","0.89","0.64","719.1","18.55","10.28","554.18","1.78","8.28","4651.69","0.0","0.0","0.0","0.06","2.6","2.66","0.23","0.1","3.51"
"213","2002","12","Uttar Pradesh","Jalaun","0.4","0.22","550.0","127.2","388.52","3054.4","10.12","8.11","801.38","0.0","0.0","0.0","10.12","8.11","801.38","12.06","11.98","993.37","0.0","0.0","0.0","0.0","0.0","0.0","7.8","17.57","2252.56","87.91","93.77","1066.66","5.34","7.78","1456.93","104.7","139.34","1330.85","0.08","0.03","375.0","3.15","0.44","139.68","7.33","4.22","575.72","0.0","0.0","0.0","0.0","0.0","0.0","0.42","0.24","571.43","0.0","0.0","0.0","0.33","0.05","151.52","11.31","4.98","440.32","1.86","8.38","4505.38","0.0","0.0","0.0","0.05","2.86","2.91","0.32","0.12","4.04"
"213","2003","12","Uttar Pradesh","Jalaun","0.86","0.77","895.35","130.68","389.79","2982.78","12.65","14.2","1122.53","0.0","0.0","0.0","12.65","14.2","1122.53","15.94","7.33","459.85","0.04","0.05","1250.0","0.0","0.01","0.0","7.39","14.92","2018.94","69.66","83.41","1197.39","6.7","10.4","1552.24","161.88","171.49","1059.36","0.12","0.09","750.0","8.91","0.48","53.87","7.16","6.02","840.78","0.0","0.0","0.0","0.0","0.0","0.0","0.49","0.25","510.2","0.01","0.01","1000.0","0.54","0.58","1074.07","17.22","7.43","431.48","1.85","9.18","4962.16","0.0","0.0","0.0","0.03","2.9","2.93","0.25","0.18","4.41"
"213","2004","12","Uttar Pradesh","Jalaun","0.92","0.44","478.26","116.48","370.25","3178.66","11.34","14.62","1289.24","0.0","0.0","0.0","11.34","14.62","1289.24","13.79","11.65","844.82","0.03","0.03","1000.0","0.0","0.0","0.0","6.73","14.56","2163.45","62.27","67.53","1084.47","7.27","11.71","1610.73","159.51","197.13","1235.85","0.21","0.19","904.76","12.24","1.81","147.88","6.53","5.09","779.48","0.0","0.0","0.0","0.0","0.0","0.0","0.47","0.21","446.81","0.0","0.01","0.0","0.99","0.41","414.14","26.92","10.75","399.33","1.67","9.87","5910.18","0.0","0.0","0.0","0.04","3.39","3.43","0.35","0.09","4.4"
"213","2005","12","Uttar Pradesh","Jalaun","0.76","0.96","1263.16","118.58","364.34","3072.52","7.48","10.4","1390.37","0.0","0.0","0.0","7.48","10.4","1390.37","12.49","13.09","1048.04","0.02","0.01","500.0","0.0","0.0","0.0","7.03","13.55","1927.45","51.49","50.42","979.22","6.89","7.88","1143.69","151.77","182.62","1203.27","0.13","0.08","615.38","27.02","9.54","353.07","9.27","7.16","772.38","0.0","0.0","0.0","0.0","0.0","0.0","0.53","0.22","415.09","0.0","0.01","0.0","0.72","0.57","791.67","37.67","17.57","466.42","1.97","4.43","2248.73","0.0","0.0","0.0","0.05","3.56","3.6","0.33","0.16","3.71"
"213","2006","12","Uttar Pradesh","Jalaun","0.56","0.49","875.0","144.7","407.99","2819.56","7.95","13.33","1676.73","0.0","0.0","0.0","7.95","13.33","1676.73","14.39","26.29","1826.96","0.01","0.01","1000.0","0.0","0.0","0.0","8.18","8.56","1046.45","47.92","31.44","656.09","6.93","5.46","787.88","117.64","102.87","874.45","0.05","0.04","800.0","49.36","7.26","147.08","7.18","3.06","426.18","0.0","0.0","0.0","0.0","0.0","0.0","0.42","0.14","333.33","0.0","0.0","0.0","0.32","0.3","937.5","57.32","10.8","188.42","2.5","10.1","4040.0","0.0","0.0","0.0","0.07","5.46","5.53","0.5","0.1","4.55"
"213","2007","12","Uttar Pradesh","Jalaun","0.61","0.26","426.23","146.2","259.83","1777.22","10.84","2.56","236.16","0.0","0.0","0.0","10.84","2.56","236.16","17.34","8.69","501.15","0.01","0.01","1000.0","0.0","0.0","0.0","12.83","16.18","1261.11","36.4","21.59","593.13","8.04","4.46","554.73","79.37","49.93","629.08","0.06","0.04","666.67","87.09","10.45","119.99","5.69","2.37","416.52","0.0","0.0","0.0","0.0","0.0","0.0","0.24","0.06","250.0","0.01","0.01","1000.0","0.36","0.25","694.44","93.43","13.18","141.07","2.22","4.23","1905.41","0.0","0.0","0.0","0.09","3.58","3.67","0.41","0.09","5.11"
"213","2008","12","Uttar Pradesh","Jalaun","0.45","0.54","1200.0","148.95","465.78","3127.09","0.0","0.0","0.0","0.0","0.0","0.0","9.49","16.94","1785.04","12.95","8.9","687.26","0.02","0.01","500.0","0.0","0.0","0.0","8.75","16.51","1886.86","45.11","51.34","1138.11","7.1","8.43","1187.32","107.59","119.45","1110.23","0.0","0.0","0.0","33.33","6.8","204.02","10.63","9.32","876.76","0.0","0.0","0.0","0.0","0.0","0.0","0.46","0.26","565.22","0.0","0.0","0.0","0.04","0.03","750.0","44.46","16.42","369.32","0.88","2.02","2295.45","0.0","0.0","0.0","0.04","3.36","3.41","0.44","0.2","3.7"
"213","2009","12","Uttar Pradesh","Jalaun","0.34","0.39","1147.06","135.22","373.26","2760.39","0.0","0.0","0.0","0.0","0.0","0.0","8.79","10.06","1144.48","17.3","15.23","880.35","0.03","0.05","1666.67","0.0","0.0","0.0","7.77","15.81","2034.75","42.59","41.03","963.37","7.98","7.87","986.22","125.77","139.27","1107.34","0.0","0.0","0.0","50.54","5.1","100.91","11.57","9.34","807.26","0.0","0.0","0.0","0.0","0.0","0.0","0.38","0.22","578.95","0.0","0.0","0.0","0.0","0.0","0.0","62.5","14.68","234.88","1.23","3.94","3203.25","0.0","0.0","0.0","0.06","7.9","7.96","0.4","0.53","3.09"
"213","2010","12","Uttar Pradesh","Jalaun","0.57","1.11","1947.37","146.31","467.79","3197.25","8.18","9.2","1124.69","0.0","0.0","0.0","8.18","9.2","1124.69","15.39","13.17","855.75","0.02","0.02","1000.0","0.0","0.0","0.0","7.52","20.77","2761.97","39.23","44.97","1146.32","7.12","7.88","1106.74","110.5","114.16","1033.12","0.0","0.0","0.0","49.82","8.92","179.04","10.56","7.14","676.14","0.0","0.0","0.0","0.0","0.0","0.0","0.37","0.21","567.57","0.0","0.0","0.0","0.02","0.03","1500.0","60.78","16.3","268.18","1.16","4.26","3672.41","0.0","0.0","0.0","0.11","10.73","10.84","0.49","0.34","3.08"
"213","2011","12","Uttar Pradesh","Jalaun","0.53","0.98","1849.06","144.07","484.38","3362.12","6.8","7.73","1136.76","0.0","0.0","0.0","6.8","7.73","1136.76","14.07","13.09","930.35","0.01","0.01","1000.0","0.0","0.0","0.0","7.91","16.67","2107.46","42.01","55.65","1324.68","6.11","6.83","1117.84","107.19","163.28","1523.28","0.01","0.01","1000.0","31.08","4.2","135.14","12.27","9.27","755.5","0.0","0.0","0.0","0.0","0.0","0.0","0.38","0.17","447.37","0.24","0.41","1708.33","0.04","0.04","1000.0","43.77","13.69","312.77","1.48","5.83","3939.19","0.0","0.0","0.0","0.0","0.0","0.0","0.55","0.29","0.0"
"213","2012","12","Uttar Pradesh","Jalaun","0.51","0.56","1098.04","145.44","467.11","3211.7","7.24","13.74","1897.79","0.0","0.0","0.0","7.24","13.74","1897.79","13.11","23.4","1784.9","0.02","0.03","1500.0","0.0","0.0","0.0","7.71","16.68","2163.42","37.73","51.91","1375.83","6.43","8.93","1388.8","105.65","162.56","1538.67","0.01","0.01","1000.0","30.33","4.37","144.08","9.7","8.58","884.54","0.0","0.0","0.0","0.0","0.0","0.0","0.37","0.22","594.59","0.0","0.0","0.0","0.04","0.05","1250.0","40.45","13.22","326.82","1.75","6.51","3720.0","0.0","0.0","0.0","0.03","14.4","14.43","0.42","0.15","3.02"
"213","2013","12","Uttar Pradesh","Jalaun","0.52","0.93","1788.46","149.46","445.32","2979.53","6.66","8.4","1261.26","0.0","0.0","0.0","6.66","8.4","1261.26","11.92","8.0","671.14","0.23","0.77","3347.83","0.0","0.0","0.0","9.13","25.48","2790.8","39.65","29.52","744.51","6.66","5.49","824.32","113.35","145.7","1285.4","0.06","0.04","666.67","34.01","1.77","52.04","15.58","7.8","500.64","0.0","0.0","0.0","0.0","0.0","0.0","0.18","0.13","722.22","0.0","0.0","0.0","0.04","0.03","750.0","49.86","9.76","195.75","1.61","6.46","4012.42","0.0","0.0","0.0","0.0","0.0","0.0","0.62","0.1","0.0"
"213","2014","12","Uttar Pradesh","Jalaun","0.51","0.89","1745.1","155.13","206.24","1329.47","6.81","5.88","863.44","0.0","0.0","0.0","6.81","5.88","863.44","15.68","12.93","824.62","0.0","0.0","0.0","0.0","0.0","0.0","7.93","8.86","1117.28","36.15","11.74","324.76","5.37","1.75","325.88","0.0","0.0","0.0","0.02","0.02","1000.0","35.35","4.49","127.02","11.68","3.59","307.36","0.0","0.0","0.0","0.0","0.0","0.0","0.13","0.07","538.46","0.0","0.0","0.0","0.03","0.02","666.67","0.0","0.0","0.0","1.34","5.43","4052.24","0.0","0.0","0.0","0.01","7.7","7.71","0.26","0.15","2.22"
"213","2015","12","Uttar Pradesh","Jalaun","1.56","2.8","1794.87","158.55","298.12","1880.29","6.39","4.13","646.32","0.0","0.0","0.0","6.39","4.13","646.32","13.2","11.66","883.33","0.0","0.0","0.0","0.0","0.0","0.0","8.53","18.1","2121.92","37.08","15.56","419.63","5.25","0.94","179.05","107.56","183.8","1708.77","0.0","0.0","0.0","73.94","17.15","231.94","10.96","5.17","471.72","0.0","0.0","0.0","0.0","0.0","0.0","0.23","0.04","173.91","0.0","0.0","0.0","0.08","0.01","173.33","0.0","0.0","0.0","1.43","4.94","3442.65","0.0","0.0","0.0","0.0","0.0","0.0","0.66","0.45","2.24"
"213","2016","12","Uttar Pradesh","Jalaun","0.42","0.65","1552.13","147.43","547.85","3716.05","7.55","7.18","950.96","0.0","0.0","0.0","7.55","7.18","950.96","14.76","16.98","1150.19","0.0","0.0","0.0","0.0","0.0","0.0","6.43","16.58","2577.89","43.38","52.27","1204.86","6.26","7.53","1203.1","118.53","183.79","1550.57","0.01","0.01","818.18","25.9","4.84","187.01","18.37","27.61","1503.02","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.13","538.46","0.0","0.0","0.0","0.04","0.03","627.91","0.0","0.0","0.0","1.22","4.65","3804.17","0.0","0.0","0.0","0.03","10.39","10.42","0.26","0.06","2.24"
